xa,ya,za,oraa
-0.98153585,5.428357,5.8169518,19:54:35.802
-0.9566505,5.412086,5.796852,19:54:35.820
-0.9193225,5.4073005,5.7671814,19:54:35.840
-0.9030513,5.3728437,5.7911096,19:54:35.860
-0.9221938,5.351787,5.8829937,19:54:35.883
-0.9193225,5.322116,5.90417,19:54:35.901
-0.8752945,5.3383875,5.83418,19:54:35.922
-0.85519487,5.361358,5.8810797,19:54:35.941
-0.849452,5.3307304,5.7317677,19:54:35.961
-0.8762517,5.359444,5.6617775,19:54:35.982
-0.8178668,5.33743,5.6263638,19:54:36.003
-0.85615194,5.306802,5.6636915,19:54:36.021
-0.8886943,5.2876596,5.720282,19:54:36.045
-0.86285186,5.299145,5.698268,19:54:36.062
-0.8484949,5.2972307,5.732724,19:54:36.082
-0.86763746,5.3106303,5.818866,19:54:36.102
-0.87912303,5.335516,5.8332233,19:54:36.122
-0.8647661,5.320202,5.8131237,19:54:36.142
-0.8283952,5.3470016,5.8035517,19:54:36.163
-0.8370093,5.3460445,5.7451673,19:54:36.189
-0.85040915,5.3977294,5.8073807,19:54:36.207
-0.77276206,5.3757153,5.821738,19:54:36.224
-0.7517052,5.349873,5.93097,19:54:36.256
-0.84658074,5.336473,5.9577694,19:54:36.264
-0.8389237,5.293402,5.762396,19:54:36.286
-0.8437093,5.335516,5.768138,19:54:36.305
-0.9040084,5.3029737,5.8936415,19:54:36.327
-0.95377916,5.3460445,5.976912,19:54:36.346
-0.885823,5.3269014,5.925227,19:54:36.364
-0.85040915,5.3106303,5.8581085,19:54:36.386
-0.84083784,5.305845,5.789195,19:54:36.405
-0.8216953,5.328816,5.6858253,19:54:36.426
-0.7737192,5.2905307,5.688697,19:54:36.447
-0.8025527,5.277131,5.7671814,19:54:36.467
-0.7939385,5.2819166,5.8198233,19:54:36.487
-0.83605224,5.282874,5.7757955,19:54:36.507
-0.88773715,5.2962737,5.783452,19:54:36.528
-0.8886943,5.294359,5.8265233,19:54:36.547
-0.8848659,5.293402,5.907999,19:54:36.568
-0.87433743,5.3039308,5.9414983,19:54:36.588
-0.8322237,5.3422155,5.916613,19:54:36.607
-0.78819585,5.335516,5.9146986,19:54:36.630
-0.81020975,5.3403015,5.907999,19:54:36.650
-0.8178668,5.300102,5.8724656,19:54:36.667
-0.82935226,5.2905307,5.932884,19:54:36.687
-0.8456235,5.2895737,5.9089556,19:54:36.707
-0.8389237,5.2761736,5.9060845,19:54:36.729
-0.8800801,5.2761736,5.931927,19:54:36.749
-0.86572325,5.2962737,5.91087,19:54:36.768
-0.8456235,5.2761736,5.855237,19:54:36.787
-0.85710907,5.2693543,5.9146986,19:54:36.806
-0.89443713,5.283831,5.9204416,19:54:36.826
-0.8580662,5.283831,5.86098,19:54:36.845
-0.84658074,5.2962737,5.8561945,19:54:36.870
-0.8437093,5.3020163,5.838009,19:54:36.888
-0.8427522,5.2809596,5.7939806,19:54:36.905
-0.8666804,5.2741404,5.8389664,19:54:36.934
-0.85040915,5.285745,5.8418374,19:54:36.946
-0.88103735,5.2905307,5.8571515,19:54:36.971
-0.9480363,5.2953167,5.8849077,19:54:36.987
-0.93272233,5.2683973,5.8955564,19:54:37.008
-0.98632145,5.264569,5.886822,19:54:37.025
-0.9767502,5.2511687,5.911827,19:54:37.046
-1.0025927,5.266483,5.8906507,19:54:37.069
-0.9461221,5.282874,5.789195,19:54:37.087
-0.9336794,5.319245,5.798766,19:54:37.106
-0.8839086,5.3297734,5.832266,19:54:37.132
-0.85902333,5.333602,5.804509,19:54:37.148
-0.8580662,5.3709297,5.7824955,19:54:37.169
-0.8216953,5.368058,5.7939806,19:54:37.186
-0.80350983,5.359444,5.8351374,19:54:37.208
-0.85902333,5.3757153,5.8514085,19:54:37.228
-0.8322237,5.3422155,5.8542795,19:54:37.252
-0.83126664,5.2876596,5.830352,19:54:37.270
-0.8647661,5.300102,5.8150377,19:54:37.288
-0.8724232,5.286702,5.8408804,19:54:37.309
-0.9126226,5.2895737,5.870551,19:54:37.330
-0.9288938,5.299145,5.8360944,19:54:37.347
-0.8800801,5.284788,5.76431,19:54:37.371
-0.8733803,5.283831,5.7279387,19:54:37.388
-0.89730847,5.304888,5.7336817,19:54:37.409
-0.86572325,5.305845,5.7604814,19:54:37.429
-0.85040915,5.3230734,5.8092947,19:54:37.450
-0.84466636,5.2886167,5.8791656,19:54:37.471
-0.8953942,5.278088,5.96447,19:54:37.489
-0.85519487,5.266483,5.843752,19:54:37.511
-0.8427522,5.2712684,5.758567,19:54:37.536
-0.89922273,5.304888,5.8198233,19:54:37.551
-0.85136634,5.2819166,5.952984,19:54:37.570
-0.79298145,5.293402,5.885865,19:54:37.590
-0.76701933,5.3307304,5.7978096,19:54:37.610
-0.77276206,5.3039308,5.793024,19:54:37.632
-0.85328054,5.312545,5.8791656,19:54:37.654
-0.85902333,5.318288,5.900342,19:54:37.670
-0.8647661,5.3173304,5.86098,19:54:37.690
-0.8915657,5.3422155,5.8255663,19:54:37.710
-0.85615194,5.3144593,5.8753366,19:54:37.730
-0.85136634,5.3403015,5.796852,19:54:37.752
-0.85998046,5.327859,5.8370514,19:54:37.773
-0.84179497,5.3249874,5.932884,19:54:37.790
-0.804467,5.3154163,5.8370514,19:54:37.810
-0.81978106,5.3163733,5.891608,19:54:37.831
-0.82935226,5.298188,5.9070415,19:54:37.852
-0.779462,5.2683973,5.830352,19:54:37.872
-0.84658074,5.2588263,5.966384,19:54:37.893
-0.85519487,5.2616973,5.926184,19:54:37.911
-0.8705089,5.2540402,5.894599,19:54:37.934
-0.8475378,5.2683973,5.883951,19:54:37.952
-0.83605224,5.278088,5.889694,19:54:37.973
-0.8542377,5.263612,5.9558554,19:54:37.992
-0.80829555,5.2549977,5.8906507,19:54:38.010
-0.84466636,5.2752166,5.877251,19:54:38.033
-0.8169097,5.2790456,5.821738,19:54:38.052
-0.82552385,5.3010592,5.7863235,19:54:38.073
-0.89730847,5.336473,5.810252,19:54:38.091
-0.804467,5.3106303,5.779624,19:54:38.119
-0.8025527,5.299145,5.7671814,19:54:38.136
-0.8149954,5.284788,5.861937,19:54:38.153
-0.83988076,5.2549977,5.8389664,19:54:38.172
-0.8772088,5.2752166,5.853323,19:54:38.192
-0.871466,5.2703114,5.8676796,19:54:38.214
-0.87912303,5.265526,5.8936415,19:54:38.234
-0.8484949,5.245426,5.883951,19:54:38.251
-0.8437093,5.26744,5.7920666,19:54:38.271
-0.8092526,5.2712684,5.821738,19:54:38.292
-0.81882393,5.2914877,5.864808,19:54:38.313
-0.826481,5.277131,5.8054667,19:54:38.338
-0.81882393,5.245426,5.86098,19:54:38.353
-0.82456666,5.231069,5.9577694,19:54:38.373
-0.8006385,5.2406406,5.968298,19:54:38.393
-0.7622336,5.231069,5.989355,19:54:38.415
-0.76606214,5.2597833,5.9223557,19:54:38.436
-0.75074816,5.253083,5.8207803,19:54:38.454
-0.7162915,5.2406406,5.7882385,19:54:38.472
-0.7335198,5.2559547,5.6819963,19:54:38.493
-0.8006385,5.207141,5.698268,19:54:38.513
-0.98249304,5.253083,6.0467825,19:54:38.536
-1.004507,5.266483,5.901299,19:54:38.555
-0.8705089,5.245426,5.7786665,19:54:38.575
-0.8303095,5.2511687,5.7690954,19:54:38.596
-0.77563345,5.278088,5.821738,19:54:38.614
-0.66460645,5.237769,5.73081,19:54:38.638
-0.3955336,5.1200423,5.7978096,19:54:38.657
-0.6263213,5.298188,5.67434,19:54:38.673
-0.9576077,5.4857855,5.6973104,19:54:38.694
-1.2171092,5.561518,5.756653,19:54:38.715
-1.1682956,5.5864034,5.7518673,19:54:38.737
-1.037169,5.5586467,5.755696,19:54:38.761
-0.9126226,5.4800425,5.802595,19:54:38.775
-0.8456235,5.463771,5.8389664,19:54:38.796
-1.0390832,5.5663037,5.715496,19:54:38.817
-1.0993824,5.6256456,5.664649,19:54:38.841
-0.812124,5.5280185,5.635935,19:54:38.855
-0.7910672,5.4542,5.6819963,19:54:38.875
-0.90879405,5.4561143,5.7221966,19:54:38.898
-0.9489935,5.5280185,5.6953964,19:54:38.917
-0.9059227,5.5653467,5.686783,19:54:38.936
-0.9576077,5.573004,5.808338,19:54:38.956
-0.9059227,5.6830735,5.635935,19:54:38.976
-0.9250653,5.681159,5.290292,19:54:38.996
-1.0390832,5.532804,5.4502516,19:54:39.015
-1.0429118,5.506005,5.713582,19:54:39.037
-1.1395818,5.4723854,5.6397634,19:54:39.058
-1.2065809,5.491528,5.658906,19:54:39.075
-1.1300105,5.5940604,5.8360944,19:54:39.094
-0.8647661,5.415915,5.949156,19:54:39.120
-0.9375079,5.5203614,5.7757955,19:54:39.138
-1.0362118,5.669674,5.6110497,19:54:39.156
-0.96717894,5.6916876,5.46078,19:54:39.175
-0.9939785,5.769335,5.5009794,19:54:39.197
-1.1472389,5.9627943,5.675297,19:54:39.217
-1.1242677,5.9599233,5.398447,19:54:39.237
-0.9442079,5.7406206,5.1006603,19:54:39.257
-0.90017986,5.7387066,5.2673206,19:54:39.276
-1.0697114,5.8573904,5.502894,19:54:39.296
-1.974677,6.7221565,5.7432528,19:54:39.318
-1.6202999,6.170491,5.490451,19:54:39.339
-0.7718049,5.533761,4.9541,19:54:39.358
-0.37543386,5.033781,4.848816,19:54:39.377
-0.5736792,5.027081,5.6973104,19:54:39.400
-1.0073783,5.4369717,6.059225,19:54:39.418
-1.1749955,5.533761,5.721239,19:54:39.438
-0.29300112,5.4580283,5.7863235,19:54:39.458
0.37830526,5.0060244,6.115696,19:54:39.479
-1.6738992,6.3601227,6.1904716,19:54:39.499
-1.5111872,6.289295,5.3649473,19:54:39.519
-1.2631711,6.0087366,4.588357,19:54:39.540
-0.9882358,6.1235924,4.491567,19:54:39.560
-0.6320641,5.9368324,5.337191,19:54:39.579
-0.41467613,5.5720463,5.6311493,19:54:39.598
-0.28917262,5.38433,5.5220366,19:54:39.619
-0.12071791,5.4589853,5.279763,19:54:39.640
-0.015314065,5.679245,4.7252264,19:54:39.660
0.04881358,5.5117474,4.3278985,19:54:39.681
-0.01052842,5.618946,4.9703712,19:54:39.701
-0.376391,5.9215183,5.4223757,19:54:39.720
-0.6263213,5.980023,5.438647,19:54:39.742
-0.6157929,6.0661645,5.351548,19:54:39.759
-0.7048059,5.5586467,5.57085,19:54:39.781
-0.54963136,5.8047485,5.7920666,19:54:39.802
-0.17336,5.3814583,5.5670214,19:54:39.820
-0.6253642,5.564389,5.612007,19:54:39.840
-0.6224928,5.6333027,5.878208,19:54:39.861
-0.5075177,5.4274,5.9501123,19:54:39.880
-0.376391,5.4455857,5.656992,19:54:39.900
-0.435733,5.4876995,5.536393,19:54:39.921
-0.47880384,5.52419,5.4502516,19:54:39.942
-0.5880362,5.5500326,5.4223757,19:54:39.961
-0.65312093,5.546204,5.469394,19:54:39.981
-0.63014984,5.598846,5.4252467,19:54:40.000
-0.59377897,5.583532,5.4856653,19:54:40.021
-0.6320641,5.665845,5.728896,19:54:40.041
-0.6713064,5.694559,5.8542795,19:54:40.064
-0.53718865,5.7165728,5.668597,19:54:40.081
-0.4118048,5.696473,5.5660644,19:54:40.101
-0.4319045,5.6821165,5.7221966,19:54:40.121
-0.5218746,5.732964,5.84758,19:54:40.141
-0.4615755,5.6677594,5.8064237,19:54:40.164
-0.4644469,5.6514883,5.28072,19:54:40.182
-0.32554352,5.62086,5.468437,19:54:40.201
-0.3322434,5.549075,5.4827943,19:54:40.222
-0.41371906,5.5289755,5.6944394,19:54:40.242
-0.3926622,5.63426,5.7729244,19:54:40.262
-0.17336,5.611289,5.698268,19:54:40.284
-0.12071791,5.573004,5.5880785,19:54:40.302
-0.3150151,5.628517,5.4223757,19:54:40.323
-0.41276193,5.648617,5.2299924,19:54:40.343
-0.3178865,5.6323457,5.349633,19:54:40.363
-0.26141587,5.6017175,5.3190055,19:54:40.384
-0.29778677,5.5921464,5.3352766,19:54:40.405
-0.43381873,5.5777893,5.5239506,19:54:40.423
-0.56315076,5.622774,5.732724,19:54:40.450
-0.565065,5.656274,5.5162935,19:54:40.470
-0.39361933,5.583532,5.2204213,19:54:40.483
-0.3534199,5.582575,5.337191,19:54:40.510
-0.406062,5.6170316,5.5957355,19:54:40.526
-0.4290331,5.5883174,5.738467,19:54:40.547
-0.3505485,5.582575,5.880122,19:54:40.565
-0.36777687,5.624689,5.86098,19:54:40.584
-0.2987439,5.681159,5.765267,19:54:40.606
-0.24227329,5.673502,5.707839,19:54:40.624
-0.34863427,5.7165728,5.511508,19:54:40.646
-0.3955336,5.741578,5.488537,19:54:40.669
-0.32554352,5.7194443,5.535436,19:54:40.688
-0.30544382,5.65436,5.5296936,19:54:40.707
-0.34097722,5.672545,5.493323,19:54:40.727
-0.3926622,5.722316,5.58425,19:54:40.747
-0.38691944,5.679245,5.5899925,19:54:40.773
-0.36394835,5.636174,5.5450077,19:54:40.787
-0.34767714,5.677331,5.38409,19:54:40.807
-0.3591627,5.700302,5.293163,19:54:40.832
-0.18101704,5.636174,5.2615776,19:54:40.848
-0.2355734,5.6333027,5.3639903,19:54:40.874
-0.41850466,5.681159,5.4722657,19:54:40.886
-0.42233318,5.6744595,5.453123,19:54:40.906
-0.38404804,5.626603,5.400361,19:54:40.936
-0.4462614,5.660103,5.359205,19:54:40.944
-0.46061838,5.6983876,5.29412,19:54:40.969
-0.41467613,5.7184873,5.2883773,19:54:40.988
-0.38021952,5.709873,5.264449,19:54:41.007
-0.38213378,5.7377496,5.2864633,19:54:41.030
-0.3955336,5.7501926,5.3793044,19:54:41.057
-0.39649072,5.7702923,5.374519,19:54:41.072
-0.38213378,5.778906,5.402276,19:54:41.087
-0.35246277,5.7884774,5.4751368,19:54:41.107
-0.29491538,5.817191,5.4827943,19:54:41.126
-0.27960134,5.78082,5.510551,19:54:41.148
-0.2958725,5.7741203,5.536393,19:54:41.178
-0.28342983,5.7348785,5.526822,19:54:41.190
-0.35150564,5.688816,5.5497932,19:54:41.207
-0.4022335,5.6897736,5.5124655,19:54:41.227
-0.3888337,5.6677594,5.411847,19:54:41.245
-0.34193435,5.6687164,5.4492946,19:54:41.266
-0.27290142,5.693602,5.5469217,19:54:41.289
-0.2853441,5.6802025,5.4847083,19:54:41.306
-0.28630123,5.681159,5.4223757,19:54:41.327
-0.29012975,5.6313887,5.402276,19:54:41.349
-0.28630123,5.5710893,5.3802614,19:54:41.370
-0.30640095,5.549075,5.534479,19:54:41.390
-0.3178865,5.5433326,5.5517073,19:54:41.406
-0.43094736,5.595975,5.542136,19:54:41.427
-0.4979464,5.6677594,5.5660644,19:54:41.449
-0.4031906,5.6400023,5.5966926,19:54:41.468
-0.321715,5.5672607,5.6110497,19:54:41.488
-0.38404804,5.673502,5.5392647,19:54:41.508
-0.32937205,5.679245,5.5392647,19:54:41.535
-0.25471598,5.6534023,5.669554,19:54:41.548
-0.26333013,5.6495743,5.7250676,19:54:41.569
-0.21355942,5.598846,5.6877394,19:54:41.590
-0.21451655,5.596932,5.6426344,19:54:41.608
-0.26907292,5.6170316,5.6167927,19:54:41.628
-0.2556731,5.5950174,5.5373507,19:54:41.650
-0.2652444,5.595975,5.5402217,19:54:41.672
-0.3044867,5.603632,5.613921,19:54:41.688
-0.29491538,5.582575,5.675297,19:54:41.710
-0.26428726,5.5500326,5.7901525,19:54:41.727
-0.24705894,5.5950174,5.754739,19:54:41.753
-0.27385855,5.595975,5.7126245,19:54:41.773
-0.32075787,5.5509896,5.6714687,19:54:41.788
-0.38500518,5.5538607,5.57755,19:54:41.809
-0.39361933,5.5720463,5.5756354,19:54:41.829
-0.3888337,5.5921464,5.489494,19:54:41.852
-0.39074793,5.603632,5.427161,19:54:41.872
-0.37447673,5.6103315,5.3697333,19:54:41.893
-0.4031906,5.615117,5.3678193,19:54:41.909
-0.49986067,5.5873604,5.38409,19:54:41.930
-0.47593242,5.609375,5.445466,19:54:41.953
-0.36011982,5.638088,5.5440507,19:54:41.971
-0.376391,5.63426,5.567979,19:54:41.990
-0.37160534,5.6170316,5.5957355,19:54:42.014
-0.368734,5.6045885,5.609135,19:54:42.031
-0.36011982,5.5921464,5.562236,19:54:42.052
-0.3274578,5.6045885,5.6522064,19:54:42.070
-0.33714873,5.584489,5.7480383,19:54:42.091
-0.36777687,5.569175,5.705925,19:54:42.110
-0.33032915,5.5777893,5.6800823,19:54:42.131
-0.2958725,5.584489,5.675297,19:54:42.157
-0.31405798,5.564389,5.7030535,19:54:42.175
-0.2882155,5.563432,5.711668,19:54:42.191
-0.2882155,5.554818,5.666563,19:54:42.211
-0.31405798,5.573004,5.5919065,19:54:42.234
-0.28055844,5.5921464,5.5392647,19:54:42.252
-0.24705894,5.5864034,5.5239506,19:54:42.272
-0.34480575,5.584489,5.5593643,19:54:42.290
-0.34289148,5.5710893,5.5517073,19:54:42.311
-0.31884363,5.582575,5.5497932,19:54:42.333
-0.34289148,5.584489,5.5287366,19:54:42.352
-0.31980073,5.6084175,5.592864,19:54:42.374
-0.31884363,5.595975,5.5593643,19:54:42.392
-0.34384862,5.5768323,5.5383077,19:54:42.412
-0.3562913,5.5567327,5.5086365,19:54:42.434
-0.3706482,5.5576897,5.5450077,19:54:42.453
-0.3591627,5.5442896,5.609135,19:54:42.472
-0.39361933,5.5385466,5.6522064,19:54:42.491
-0.38500518,5.522276,5.6167927,19:54:42.513
-0.37543386,5.5366325,5.599564,19:54:42.533
-0.33607194,5.555775,5.5593643,19:54:42.554
-0.39074793,5.574918,5.5143795,19:54:42.573
-0.40031925,5.581618,5.505765,19:54:42.592
-0.36777687,5.5777893,5.608178,19:54:42.611
-0.339063,5.569175,5.6225348,19:54:42.635
-0.34193435,5.5777893,5.5584073,19:54:42.653
-0.32362926,5.5758753,5.554579,19:54:42.673
-0.3735196,5.5289755,5.4847083,19:54:42.692
-0.46923253,5.547161,5.6167927,19:54:42.714
-0.43094736,5.468557,5.4070616,19:54:42.732
-0.3322434,5.417829,5.3850474,19:54:42.756
-0.44051868,5.518447,5.3917475,19:54:42.773
-0.4989035,5.3929434,5.6877394,19:54:42.794
-0.63397837,5.3460445,5.961598,19:54:42.815
-0.7115058,5.362315,5.822695,19:54:42.837
-0.6186643,5.385287,5.6397634,19:54:42.854
-0.6052645,5.4465427,5.641678,19:54:42.874
-0.6454639,5.425486,5.8293943,19:54:42.895
-0.6492924,5.4484572,5.762396,19:54:42.917
-0.64163536,5.4876995,5.5153365,19:54:42.937
-0.4261617,5.628517,4.856473,19:54:42.956
-0.24801607,5.5596037,4.888058,19:54:42.976
-0.5314459,5.414958,4.7799025,19:54:42.994
-1.1529815,5.4953566,4.9273005,19:54:43.016
-1.0170692,5.692645,3.294558,19:54:43.041
-0.73830545,5.3575296,2.7736404,19:54:43.065
-0.34576288,5.3546586,2.2985454,19:54:43.075
-1.104168,5.562475,2.4575486,19:54:43.096
-1.5418153,5.0741,3.5301313,19:54:43.118
-1.1424532,4.0244884,7.971689,19:54:43.138
-2.034976,4.2734613,9.727063,19:54:43.156
-2.9217563,4.8643694,10.518011,19:54:43.176
-3.4771302,5.131528,9.612088,19:54:43.195
-1.9957337,4.7618365,8.258947,19:54:43.217
-1.4614165,4.8748975,6.3848886,19:54:43.240
-1.6691134,5.243512,5.6407204,19:54:43.256
-2.4592235,6.2088966,6.119644,19:54:43.276
-1.06014,4.494678,7.9879603,19:54:43.297
-2.056033,5.286702,6.514101,19:54:43.315
-1.3895121,4.780022,6.9469624,19:54:43.337
-0.27768707,3.6844685,6.6319475,19:54:43.358
-0.86572325,4.6345387,7.8203425,19:54:43.376
-1.0687542,4.624967,8.223533,19:54:43.396
-0.77276206,4.543492,8.125787,19:54:43.415
-0.39936212,4.7522655,7.438209,19:54:43.439
-0.0047856453,5.047181,6.652047,19:54:43.458
-0.046899326,5.278088,6.1186867,19:54:43.477
-0.26715866,5.3814583,5.561279,19:54:43.496
-0.5410172,5.401558,5.0633326,19:54:43.516
-0.83988076,5.4465427,4.7894735,19:54:43.538
-0.9135797,5.428357,4.694598,19:54:43.561
-0.901137,5.5347185,4.626642,19:54:43.577
-0.78819585,5.6352167,4.798088,19:54:43.597
-0.64833534,5.646703,5.1628737,19:54:43.618
-0.6378069,5.611289,5.4070616,19:54:43.637
-0.72873414,5.5136614,5.634021,19:54:43.659
-0.849452,5.466643,5.7068825,19:54:43.686
-0.95377916,5.5509896,5.4914083,19:54:43.698
-0.7823334,5.638088,5.1820164,19:54:43.717
-0.6081359,5.82102,5.0336614,19:54:43.739
-0.4510471,5.9148183,4.992385,19:54:43.759
-0.52953166,5.934918,5.053761,19:54:43.779
-0.5918647,5.850691,4.911029,19:54:43.800
-0.59952176,5.8286767,4.7041698,19:54:43.821
-0.60717875,5.850691,4.766383,19:54:43.838
-0.7000203,5.918647,4.988557,19:54:43.858
-0.76127654,5.8009205,4.588357,19:54:43.880
-1.2401999,5.9560947,4.9435716,19:54:43.898
-1.0132407,5.9368324,4.9062433,19:54:43.923
-0.67992055,5.986723,5.323791,19:54:43.940
-0.46731827,5.933961,5.602435,19:54:43.960
-0.36394835,5.896633,5.27402,19:54:43.979
-0.74404824,5.9234324,5.3448477,19:54:44.001
-0.77276206,6.0278797,5.4309893,19:54:44.020
-0.9145369,6.0163937,5.505765,19:54:44.041
-1.0869397,6.041279,5.6426344,19:54:44.060
-0.698106,6.0326653,5.843752,19:54:44.080
-0.60430735,5.9666233,5.5258646,19:54:44.101
-0.77563345,5.8956757,4.8928437,19:54:44.120
-1.1644671,5.8822756,4.931129,19:54:44.140
-1.2488141,5.809534,5.1178885,19:54:44.160
-1.1300105,5.8037915,5.077689,19:54:44.180
-0.72011995,5.94748,4.7654257,19:54:44.198
-0.07944171,5.8344197,4.370012,19:54:44.220
-0.1570888,5.5892744,4.40734,19:54:44.241
-0.59569323,5.3029737,4.4121256,19:54:44.263
-2.8939993,6.161877,4.431268,19:54:44.279
-1.447897,3.8406,5.96447,19:54:44.299
-2.9399416,4.706323,6.109953,19:54:44.325
-3.0951161,4.036931,6.4049883,19:54:44.346
-1.4038692,2.8475785,6.855078,19:54:44.364
-0.13507484,2.4558735,7.826086,19:54:44.387
-0.39936212,3.0860233,8.8536825,19:54:44.401
-0.6521638,3.0439095,9.000124,19:54:44.422
-1.4373686,3.0093336,8.412207,19:54:44.441
-2.2877777,3.046781,8.05783,19:54:44.465
-2.4132812,3.045824,8.055916,19:54:44.482
-1.6950756,3.2056646,7.9487176,19:54:44.499
-1.1797812,3.3416967,8.073145,19:54:44.521
-1.3684553,3.4335809,8.238848,19:54:44.542
-2.31362,3.502614,7.988917,19:54:44.563
-3.1295729,3.6279976,7.9103127,19:54:44.581
-2.809772,3.7611585,7.476614,19:54:44.602
-2.026362,4.7608795,6.5533433,19:54:44.621
-0.46061838,4.3817368,5.095875,19:54:44.642
-0.036370903,4.0244884,4.7548976,19:54:44.664
-1.2132807,4.231348,5.4070616,19:54:44.682
-1.8769301,3.9775891,6.3925457,19:54:44.704
-2.1125035,4.0503306,6.5399427,19:54:44.724
-1.8597018,4.096273,6.0659256,19:54:44.742
-1.6011572,3.9756749,5.7978096,19:54:44.768
-1.6011572,3.9756749,5.7978096,19:54:44.802
-1.8900906,4.278965,6.443513,19:54:44.810
-1.8766909,4.324668,7.3118677,19:54:44.829
-1.667917,4.5985265,8.078887,19:54:44.859
-1.3517056,4.854798,6.889056,19:54:44.874
-1.0809577,4.7584867,5.9761944,19:54:44.893
-1.2655638,5.057111,5.0774503,19:54:44.915
-1.226202,5.2614584,4.6237707,19:54:44.933
-1.1840883,5.48076,4.6962733,19:54:44.960
-1.4189439,5.3395834,5.432904,19:54:44.974
-1.6258035,5.589753,6.0620966,19:54:44.995
-1.3990834,5.543572,6.333323,19:54:45.033
-1.2521641,5.560322,5.951309,19:54:45.062
-1.5365511,5.5660644,4.7498727,19:54:45.064
-2.047658,5.668238,3.8964727,19:54:45.073
-2.1635902,5.7937417,3.8157148,19:54:45.111
-1.9887946,5.711787,4.216512,19:54:45.120
-1.6497316,5.619185,4.9019365,19:54:45.128
-1.1871989,5.5442896,5.446184,19:54:45.156
-0.89348006,5.463771,5.8605013,19:54:45.170
-1.006182,5.402276,6.258667,19:54:45.196
-1.235175,5.387201,6.1978893,19:54:45.214
-1.3914263,5.294838,6.1820965,19:54:45.229
-1.6447067,5.377869,6.2215786,19:54:45.255
-1.939981,5.454918,6.1344795,19:54:45.279
-2.331327,5.520122,5.8695936,19:54:45.296
-2.5501506,5.587839,5.8934026,19:54:45.309
-2.4738197,5.6483774,5.864808,19:54:45.344
-2.358725,5.5509896,5.907999,19:54:45.360
-2.5075583,5.743971,5.046104,19:54:45.387
-2.3807387,5.6636915,4.229194,19:54:45.397
-1.7058434,5.381219,3.933322,19:54:45.411
-1.1704491,5.6928844,5.0303116,19:54:45.438
-0.89228356,5.9503517,6.2615385,19:54:45.455
-0.5096712,5.9064436,6.5492754,19:54:45.471
-0.3243471,5.820302,5.9501123,19:54:45.499
-0.8157132,5.8937616,5.1078386,19:54:45.518
-1.4500506,5.9843297,4.1954556,19:54:45.568
-1.6521244,6.098946,3.9177685,19:54:45.578
-1.5734005,6.1427345,4.280162,19:54:45.593
-1.427558,6.1530237,4.774638,19:54:45.599
-1.3517056,6.1712093,5.00088,19:54:45.623
-1.3342378,6.29432,4.9045687,19:54:45.652
-1.3586447,6.042715,4.714937,19:54:45.661
-1.8503699,6.0257254,4.7228336,19:54:45.717
-2.0837896,5.9468822,4.2574296,19:54:45.749
-1.0235299,5.6455064,4.50066,19:54:45.771
-1.375873,4.871787,5.4579086,19:54:45.786
-2.5245476,6.703493,5.727221,19:54:45.797
-0.6471389,4.835177,5.0413184,19:54:45.816
-1.2772887,4.78074,4.7966523,19:54:45.827
-1.0756934,4.0610986,4.255994,19:54:45.846
-0.6780063,3.6117265,4.3278985,19:54:45.892
-0.6780063,3.6117265,4.3278985,19:54:45.893
-5.2210193,8.014998,0.45224348,19:54:45.895
-5.5629535,7.58118,0.021296121,19:54:45.912
-4.1954556,5.9176893,2.8770103,19:54:45.933
